SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,TOTTRDQTY
INFY,2025-08-06 00:00:00+05:30,1430.1067078263497,1434.14486387826,1408.7339490588547,1415.037353515625,10566934
INFY,2025-08-07 00:00:00+05:30,1408.4383894942564,1420.2574529025999,1392.876574581379,1415.234375,9892020
INFY,2025-08-08 00:00:00+05:30,1403.5138318764698,1411.590144080286,1395.7329241309972,1401.6424560546875,10048009
INFY,2025-08-11 00:00:00+05:30,1398.4907470266712,1411.7871937906966,1392.6796832838538,1406.66552734375,6625368
INFY,2025-08-12 00:00:00+05:30,1406.6655976905836,1419.2726477892124,1399.5742071536924,1402.62744140625,9899184
INFY,2025-08-13 00:00:00+05:30,1403.5138705026145,1412.3781686321047,1400.953097311154,1405.0897216796875,10318063
INFY,2025-08-14 00:00:00+05:30,1404.6956380205245,1447.835267553816,1404.6956380205245,1425.8714599609375,12902347
INFY,2025-08-18 00:00:00+05:30,1442.6151494914589,1442.6151494914589,1408.0444126749926,1414.1510009765625,7254561
INFY,2025-08-19 00:00:00+05:30,1411.0977408332749,1427.5460108318366,1411.0977408332749,1418.2877197265625,3986094
INFY,2025-08-20 00:00:00+05:30,1418.9770874002822,1476.3980885005715,1418.9770874002822,1473.6402587890625,10413061
INFY,2025-08-21 00:00:00+05:30,1485.262351237006,1485.262351237006,1461.9197483180794,1473.8372802734375,6565539
INFY,2025-08-22 00:00:00+05:30,1475.5115598317454,1481.6181481033814,1463.6924963469764,1465.0714111328125,5543397
INFY,2025-08-25 00:00:00+05:30,1483.981859694785,1515.7948868943363,1483.981859694785,1508.9989013671875,10694531
INFY,2025-08-26 00:00:00+05:30,1500.03616013844,1515.2039825206518,1495.7024794249892,1506.53662109375,15994798
INFY,2025-08-28 00:00:00+05:30,1506.5366438633127,1506.5366438633127,1475.413133190423,1477.4814453125,5443364
INFY,2025-08-29 00:00:00+05:30,1479.254311487481,1479.254311487481,1445.5699084151588,1447.4412841796875,8169075
INFY,2025-09-01 00:00:00+05:30,1454.4343120627393,1480.7318023736236,1453.941851048263,1476.7921142578125,4546057
INFY,2025-09-02 00:00:00+05:30,1476.7920565936874,1489.9900353122632,1463.8896025641538,1476.1025390625,5218763
INFY,2025-09-03 00:00:00+05:30,1477.3829894013984,1479.2543652339205,1450.7900955921732,1456.798095703125,4623483
INFY,2025-09-04 00:00:00+05:30,1461.6242804276317,1461.6242804276317,1438.0846200594328,1440.94091796875,5787724
INFY,2025-09-05 00:00:00+05:30,1447.835279098319,1450.4945202945664,1411.3931666312185,1422.8182373046875,5466487
INFY,2025-09-08 00:00:00+05:30,1429.1218644887508,1436.0163186937275,1406.7641825159365,1411.2947998046875,3811567
INFY,2025-09-09 00:00:00+05:30,1458.6694341238242,1484.474341584966,1450.297597398603,1481.6181640625,13072640
INFY,2025-09-10 00:00:00+05:30,1487.330709756259,1511.756823802922,1486.5428442826578,1509.491455078125,7281071
INFY,2025-09-11 00:00:00+05:30,1500.922609577238,1504.4683046125388,1483.7849433052634,1486.9366455078125,8003662
INFY,2025-09-12 00:00:00+05:30,1513.8250582606502,1519.6361218926327,1498.1647749913177,1502.596923828125,12856963
INFY,2025-09-15 00:00:00+05:30,1502.5969824151846,1504.4683582651935,1478.5648615170796,1485.6563720703125,6167414
INFY,2025-09-16 00:00:00+05:30,1485.656397411633,1491.1719366717366,1480.8302554728903,1488.5126953125,8923112
INFY,2025-09-17 00:00:00+05:30,1494.028241371192,1503.680405062861,1491.1719434573272,1499.4453125,4795698
INFY,2025-09-18 00:00:00+05:30,1526.6291407021617,1531.5537508334592,1515.302537400178,1517.370849609375,9331945
INFY,2025-09-19 00:00:00+05:30,1521.3104874589542,1527.9095369547413,1497.179898612735,1516.976806640625,12988129
INFY,2025-09-22 00:00:00+05:30,1460.3437656419162,1491.8612688721596,1459.6543683506482,1476.8905029296875,15655204
INFY,2025-09-23 00:00:00+05:30,1470.4885054191882,1490.186944875574,1470.4885054191882,1474.920654296875,9832164
INFY,2025-09-24 00:00:00+05:30,1464.7758845360097,1474.1326431158677,1460.3437357350242,1472.0643310546875,4937004
INFY,2025-09-25 00:00:00+05:30,1466.5488557470633,1480.04223903444,1454.2373307659764,1462.4122314453125,9491867
INFY,2025-09-26 00:00:00+05:30,1452.7599061754568,1456.404069373631,1419.4694954878144,1427.053466796875,8597058
INFY,2025-09-29 00:00:00+05:30,1437.9860786678707,1442.9106885263222,1414.8404123331482,1420.060546875,10513117
INFY,2025-09-30 00:00:00+05:30,1421.2424051491353,1430.303639196793,1416.416263441906,1420.060546875,7556305
INFY,2025-10-01 00:00:00+05:30,1424.197180444367,1427.6444073679875,1405.877655696216,1424.000244140625,6250692
INFY,2025-10-03 00:00:00+05:30,1417.3027030735375,1426.4625254104503,1411.5901076030302,1424.7880859375,6877533
INFY,2025-10-06 00:00:00+05:30,1424.7881421800753,1456.5027027407555,1420.5530497148675,1453.744873046875,4630590
INFY,2025-10-07 00:00:00+05:30,1455.4191203786977,1460.5407866669368,1432.0765182081868,1436.5086669921875,5570320
INFY,2025-10-08 00:00:00+05:30,1435.0313384295307,1475.4131399913774,1433.061494450904,1472.4583740234375,4657192
INFY,2025-10-09 00:00:00+05:30,1479.352867871771,1491.171932062491,1464.5790376333712,1486.5428466796875,7028753
INFY,2025-10-10 00:00:00+05:30,1487.2322078030077,1498.755747016607,1476.2011295853695,1492.058349609375,3738353
INFY,2025-10-13 00:00:00+05:30,1474.4281763502415,1482.0120273618204,1461.0332617199265,1470.6854248046875,5859355
INFY,2025-10-14 00:00:00+05:30,1476.3980688327763,1491.5658915845438,1464.0865439092208,1467.435302734375,5600789
INFY,2025-10-15 00:00:00+05:30,1461.5258266826634,1466.1549121391147,1445.373081319078,1452.1690673828125,6986098
INFY,2025-10-16 00:00:00+05:30,1451.6765810210527,1452.267510183725,1438.478601982591,1449.312744140625,8005748
INFY,2025-10-17 00:00:00+05:30,1432.9630656678505,1436.410292725158,1412.3781714796953,1419.37109375,16959378
INFY,2025-10-20 00:00:00+05:30,1431.781048131079,1444.8805586841174,1428.136884861602,1438.87255859375,6994246
INFY,2025-10-21 00:00:00+05:30,1455.7147580634262,1463.5941342911037,1447.8353818357486,1450.19921875,1698704
INFY,2025-10-23 00:00:00+05:30,1487.2321904325627,1522.6893817276436,1483.292502510887,1505.4532470703125,20358624
INFY,2025-10-24 00:00:00+05:30,1516.2874003977408,1519.7346273554492,1495.111577657532,1502.4000244140625,8652257
INFY,2025-10-27 00:00:00+05:30,1510.0,1515.300048828125,1498.0999755859375,1504.5,7273211
INFY,2025-10-28 00:00:00+05:30,1499.699951171875,1506.5,1490.5,1500.199951171875,8211019
INFY,2025-10-29 00:00:00+05:30,1500.199951171875,1520.199951171875,1496.9000244140625,1510.4000244140625,4884976
INFY,2025-10-30 00:00:00+05:30,1507.0,1508.199951171875,1489.0999755859375,1493.800048828125,5608867
INFY,2025-10-31 00:00:00+05:30,1490.0,1497.0999755859375,1480.699951171875,1482.300048828125,4819814
INFY,2025-11-03 00:00:00+05:30,1482.300048828125,1491.4000244140625,1474.199951171875,1485.5,5470600
INFY,2025-11-04 00:00:00+05:30,1479.699951171875,1481.9000244140625,1462.9000244140625,1467.9000244140625,8691330
INFY,2025-11-06 00:00:00+05:30,1478.5999755859375,1483.0,1461.9000244140625,1466.699951171875,7944752
INFY,2025-11-07 00:00:00+05:30,1470.0,1480.9000244140625,1449.0999755859375,1476.800048828125,8765759
INFY,2025-11-10 00:00:00+05:30,1490.0999755859375,1520.0,1490.0,1513.5,9787975
INFY,2025-11-11 00:00:00+05:30,1525.0,1533.4000244140625,1511.0999755859375,1530.300048828125,13692989
INFY,2025-11-12 00:00:00+05:30,1540.0,1559.199951171875,1538.0999755859375,1551.699951171875,14635417
INFY,2025-11-13 00:00:00+05:30,1557.0999755859375,1557.5,1530.300048828125,1541.800048828125,19655689
INFY,2025-11-14 00:00:00+05:30,1520.0,1530.0,1488.800048828125,1502.800048828125,9739549
INFY,2025-11-17 00:00:00+05:30,1496.0,1510.199951171875,1492.5,1507.5999755859375,7910354
INFY,2025-11-18 00:00:00+05:30,1506.0,1506.0,1483.199951171875,1486.4000244140625,7525119
INFY,2025-11-19 00:00:00+05:30,1490.5,1543.0,1490.5,1541.0999755859375,10981126
INFY,2025-11-20 00:00:00+05:30,1555.0,1555.0,1534.0,1536.5,7387584
INFY,2025-11-21 00:00:00+05:30,1531.0,1551.5,1526.300048828125,1545.0,9186302
INFY,2025-11-24 00:00:00+05:30,1563.5999755859375,1585.0,1541.0,1548.0,19270381
INFY,2025-11-25 00:00:00+05:30,1549.0,1550.5999755859375,1525.9000244140625,1530.5999755859375,8107952
INFY,2025-11-26 00:00:00+05:30,1532.0999755859375,1560.300048828125,1532.0999755859375,1557.9000244140625,7575038
INFY,2025-11-27 00:00:00+05:30,1564.0,1574.300048828125,1552.199951171875,1566.4000244140625,7552252
INFY,2025-11-28 00:00:00+05:30,1565.0,1568.4000244140625,1557.0,1560.0999755859375,4453221
INFY,2025-12-01 00:00:00+05:30,1562.5,1574.0,1556.0,1564.0,5341800
INFY,2025-12-02 00:00:00+05:30,1567.0,1579.9000244140625,1556.0999755859375,1561.0,6335969
INFY,2025-12-03 00:00:00+05:30,1555.0999755859375,1586.0,1554.0999755859375,1578.699951171875,12895312
INFY,2025-12-04 00:00:00+05:30,1568.0,1599.0,1568.0,1597.5999755859375,12609619
INFY,2025-12-05 00:00:00+05:30,1610.0,1631.800048828125,1600.0,1616.199951171875,10344725
INFY,2025-12-08 00:00:00+05:30,1617.0999755859375,1630.0,1600.199951171875,1610.800048828125,7550413
INFY,2025-12-09 00:00:00+05:30,1601.199951171875,1606.9000244140625,1582.4000244140625,1599.0,6957599
INFY,2025-12-10 00:00:00+05:30,1608.0,1608.0,1582.800048828125,1584.800048828125,5116140
INFY,2025-12-11 00:00:00+05:30,1598.0,1607.4000244140625,1580.5,1598.0,5159319
INFY,2025-12-12 00:00:00+05:30,1601.4000244140625,1601.800048828125,1582.5999755859375,1598.199951171875,4633912
INFY,2025-12-15 00:00:00+05:30,1585.0,1610.800048828125,1585.0,1606.800048828125,4190558
INFY,2025-12-16 00:00:00+05:30,1600.0,1603.0,1585.5999755859375,1592.9000244140625,5499258
INFY,2025-12-17 00:00:00+05:30,1587.199951171875,1606.9000244140625,1586.0,1602.0,4817628
INFY,2025-12-18 00:00:00+05:30,1610.5,1630.0,1606.699951171875,1626.800048828125,6577293
INFY,2025-12-19 00:00:00+05:30,1650.0,1654.9000244140625,1629.800048828125,1638.699951171875,13149023
INFY,2025-12-22 00:00:00+05:30,1664.0,1693.199951171875,1664.0,1689.5999755859375,23098923
INFY,2025-12-23 00:00:00+05:30,1679.0,1679.0,1656.4000244140625,1668.300048828125,6593060
INFY,2025-12-24 00:00:00+05:30,1661.0,1667.5999755859375,1652.5,1663.4000244140625,4271167
INFY,2025-12-26 00:00:00+05:30,1663.4000244140625,1668.800048828125,1651.699951171875,1656.0999755859375,2006491
INFY,2025-12-29 00:00:00+05:30,1658.0,1673.0999755859375,1637.0999755859375,1644.699951171875,4062817
INFY,2025-12-30 00:00:00+05:30,1647.0,1647.9000244140625,1616.800048828125,1621.5999755859375,9395937
INFY,2025-12-31 00:00:00+05:30,1621.0,1628.5999755859375,1609.199951171875,1615.4000244140625,6538656
INFY,2026-01-01 00:00:00+05:30,1615.4000244140625,1639.5999755859375,1614.0999755859375,1629.800048828125,3658165
INFY,2026-01-02 00:00:00+05:30,1635.9000244140625,1643.5,1627.5,1640.4000244140625,2524526
INFY,2026-01-05 00:00:00+05:30,1637.0,1637.0,1583.0999755859375,1606.4000244140625,5917885
INFY,2026-01-06 00:00:00+05:30,1600.0999755859375,1619.9000244140625,1599.0,1612.199951171875,4466729
INFY,2026-01-07 00:00:00+05:30,1615.0,1642.0,1615.0,1639.0,4508079
INFY,2026-01-08 00:00:00+05:30,1638.9000244140625,1644.300048828125,1608.5999755859375,1613.300048828125,3942131
INFY,2026-01-09 00:00:00+05:30,1610.0,1631.300048828125,1607.0,1614.0999755859375,6816681
INFY,2026-01-12 00:00:00+05:30,1610.0999755859375,1613.300048828125,1592.5999755859375,1595.9000244140625,6985362
INFY,2026-01-13 00:00:00+05:30,1618.0,1618.0,1586.4000244140625,1599.0,8080618
INFY,2026-01-14 00:00:00+05:30,1588.0,1617.0,1583.0999755859375,1599.800048828125,7557157
INFY,2026-01-15 00:00:00+05:30,1599.800048828125,1599.800048828125,1599.800048828125,1599.800048828125,0
INFY,2026-01-16 00:00:00+05:30,1663.699951171875,1694.0,1653.4000244140625,1689.800048828125,19335957
INFY,2026-01-19 00:00:00+05:30,1685.0,1685.0,1666.5,1681.199951171875,5104958
INFY,2026-01-20 00:00:00+05:30,1673.0,1680.199951171875,1652.9000244140625,1658.9000244140625,6406503
INFY,2026-01-21 00:00:00+05:30,1651.0,1657.0,1631.199951171875,1654.4000244140625,6224582
INFY,2026-01-22 00:00:00+05:30,1666.0,1671.199951171875,1653.800048828125,1663.5,6228892
INFY,2026-01-23 00:00:00+05:30,1667.199951171875,1675.699951171875,1662.199951171875,1670.800048828125,5869137
INFY,2026-01-27 00:00:00+05:30,1685.800048828125,1689.4000244140625,1661.0999755859375,1682.699951171875,10673087
INFY,2026-01-28 00:00:00+05:30,1680.0,1688.800048828125,1650.0,1666.5,8588664
INFY,2026-01-29 00:00:00+05:30,1658.0,1666.5,1642.0999755859375,1659.5,4749582
INFY,2026-01-30 00:00:00+05:30,1655.0,1655.0,1618.0999755859375,1641.0,9207926
INFY,2026-02-02 00:00:00+05:30,1662.0,1662.0,1618.0,1629.4000244140625,6784887
INFY,2026-02-03 00:00:00+05:30,1727.199951171875,1728.0,1653.0,1656.0,8805868
INFY,2026-02-04 00:00:00+05:30,1574.0,1584.9000244140625,1510.0999755859375,1535.800048828125,28828622
INFY,2026-02-05 00:00:00+05:30,1534.0,1551.0,1515.699951171875,1520.199951171875,10628127
INFY,2026-02-06 00:00:00+05:30,1522.0999755859375,1525.0,1480.0,1507.0999755859375,13900866
ICICIBANK,2025-02-06 00:00:00+05:30,1265.2372940723083,1269.2066659752802,1253.5275985042942,1262.6572265625,8396554
ICICIBANK,2025-02-07 00:00:00+05:30,1262.2603567708522,1265.2373859141799,1239.9823038025354,1247.2760009765625,7382039
ICICIBANK,2025-02-10 00:00:00+05:30,1247.5735745348811,1255.3138984101563,1239.7837061908433,1252.9322509765625,5740361
ICICIBANK,2025-02-11 00:00:00+05:30,1246.2339539700604,1252.188012073483,1238.8410469458931,1243.15771484375,6586627
ICICIBANK,2025-02-12 00:00:00+05:30,1247.5735208959845,1260.0274734986122,1235.119689428972,1242.2149658203125,8809352
ICICIBANK,2025-02-13 00:00:00+05:30,1242.9592342670746,1256.3061987457909,1236.3601292961446,1239.337158203125,7263785
ICICIBANK,2025-02-14 00:00:00+05:30,1242.5126718509223,1253.8254065127483,1234.9212235163006,1250.451416015625,10368438
ICICIBANK,2025-02-17 00:00:00+05:30,1241.5699462890625,1248.5163471638045,1223.8069826822411,1241.5699462890625,8386151
ICICIBANK,2025-02-18 00:00:00+05:30,1243.3065364897366,1247.9705000138076,1227.5779245772142,1233.531982421875,8135042
ICICIBANK,2025-02-19 00:00:00+05:30,1225.3947820253827,1254.7681118615644,1220.8300282561831,1251.9896240234375,10683412
ICICIBANK,2025-02-20 00:00:00+05:30,1245.7378271028595,1254.3216187366877,1237.203701075922,1240.379150390625,8398849
ICICIBANK,2025-02-21 00:00:00+05:30,1231.5968971791747,1235.1693078219741,1215.173692889092,1223.50927734375,7786428
ICICIBANK,2025-02-24 00:00:00+05:30,1217.3071583182455,1222.467414805944,1200.9831637697991,1209.0211181640625,11522480
ICICIBANK,2025-02-25 00:00:00+05:30,1217.2079253456668,1222.2193060560244,1211.6508286551266,1214.7767333984375,11059417
ICICIBANK,2025-02-27 00:00:00+05:30,1215.769120615194,1225.3947998146707,1209.1203494513463,1213.0897216796875,12008162
ICICIBANK,2025-02-28 00:00:00+05:30,1206.6891556122284,1215.620243112648,1190.9108768010287,1194.8802490234375,20215075
ICICIBANK,2025-03-03 00:00:00+05:30,1201.2312348006667,1207.6814644794808,1194.929880803104,1196.964111328125,8158881
ICICIBANK,2025-03-04 00:00:00+05:30,1197.9068433475454,1207.334101585249,1197.0137104452713,1201.1319580078125,9574490
ICICIBANK,2025-03-05 00:00:00+05:30,1207.6814517983407,1216.5628733470458,1202.0251450551775,1206.391357421875,9052846
ICICIBANK,2025-03-06 00:00:00+05:30,1218.5476101118768,1218.5476101118768,1199.7427576093883,1208.7235107421875,11949475
ICICIBANK,2025-03-07 00:00:00+05:30,1201.8265880949464,1208.5249033729367,1197.0634143564148,1205.250244140625,6620284
ICICIBANK,2025-03-10 00:00:00+05:30,1198.7503263397664,1216.4140799337886,1198.7503263397664,1205.5478515625,7363437
ICICIBANK,2025-03-11 00:00:00+05:30,1207.8798680000234,1238.4440812807522,1207.8798680000234,1235.864013671875,10927950
ICICIBANK,2025-03-12 00:00:00+05:30,1237.4020778822246,1242.3637929723905,1225.8413786306357,1234.425048828125,11548372
ICICIBANK,2025-03-13 00:00:00+05:30,1241.4707365370484,1245.9858244254206,1235.7647643884725,1240.4783935546875,8132940
ICICIBANK,2025-03-17 00:00:00+05:30,1247.4248742515454,1264.1953748180651,1245.1424367918191,1259.2833251953125,11164812
ICICIBANK,2025-03-18 00:00:00+05:30,1259.2833251953125,1259.2833251953125,1259.2833251953125,1259.2833251953125,0
ICICIBANK,2025-03-19 00:00:00+05:30,1295.6029599370165,1308.2057883620175,1292.1794251380722,1303.0455322265625,11278014
ICICIBANK,2025-03-20 00:00:00+05:30,1309.8927772461004,1314.1102350516276,1301.0113557334153,1311.5797119140625,10886735
ICICIBANK,2025-03-21 00:00:00+05:30,1305.923445707521,1338.6707661545943,1301.5571120874529,1332.81591796875,60494318
ICICIBANK,2025-03-24 00:00:00+05:30,1345.5675050388625,1362.4870024308004,1334.7510627437973,1347.750732421875,9352280
ICICIBANK,2025-03-25 00:00:00+05:30,1348.5941513991709,1353.3574463042776,1319.8658696966822,1333.4112548828125,16419207
ICICIBANK,2025-03-26 00:00:00+05:30,1333.7586400786652,1347.6017762925185,1321.304687138062,1325.6710205078125,10859639
ICICIBANK,2025-03-27 00:00:00+05:30,1322.9420827344788,1341.1515523929718,1322.9420827344788,1326.415283203125,15109614
ICICIBANK,2025-03-28 00:00:00+05:30,1325.7702231722565,1347.5521031600986,1317.0375564815454,1338.025634765625,8266544
ICICIBANK,2025-04-01 00:00:00+05:30,1329.739654923708,1341.995067068455,1305.328040709696,1308.3546142578125,14288024
ICICIBANK,2025-04-02 00:00:00+05:30,1312.026343402594,1327.705290380845,1312.026343402594,1321.056640625,8042214
ICICIBANK,2025-04-03 00:00:00+05:30,1311.8278468858045,1322.7932860458366,1311.1332552048473,1319.3697509765625,4591008
ICICIBANK,2025-04-04 00:00:00+05:30,1319.3697112264526,1328.3007984100484,1311.9766830431024,1325.07568359375,8648542
ICICIBANK,2025-04-07 00:00:00+05:30,1285.3322768617725,1314.854481252151,1255.3139009690346,1277.6912841796875,19185012
ICICIBANK,2025-04-08 00:00:00+05:30,1289.8969896705237,1300.0189606799747,1277.4927025037578,1289.9466552734375,13085762
ICICIBANK,2025-04-09 00:00:00+05:30,1294.9579703581671,1295.106846037701,1274.6646041339118,1290.83984375,13005622
ICICIBANK,2025-04-11 00:00:00+05:30,1295.1067945023049,1314.8544439632922,1295.1067945023049,1301.606689453125,13064247
ICICIBANK,2025-04-15 00:00:00+05:30,1340.655373037739,1343.9301533432258,1325.9686484021752,1339.8614501953125,15202603
ICICIBANK,2025-04-16 00:00:00+05:30,1346.6094196449503,1349.2886972283168,1332.6174078978706,1346.0140380859375,14039073
ICICIBANK,2025-04-17 00:00:00+05:30,1351.5711498907554,1398.112060263163,1349.6856739861041,1395.9288330078125,17490424
ICICIBANK,2025-04-21 00:00:00+05:30,1425.004587897116,1425.004587897116,1393.9442026732427,1399.0052490234375,16882426
ICICIBANK,2025-04-22 00:00:00+05:30,1401.9823098324273,1407.9363681338637,1388.1887172069748,1405.6539306640625,16135274
ICICIBANK,2025-04-23 00:00:00+05:30,1418.0581618237188,1418.9512947601793,1400.4937389943566,1413.493408203125,13990764
ICICIBANK,2025-04-24 00:00:00+05:30,1405.4554343163697,1410.3178180904442,1388.0894318786184,1391.95947265625,15678099
ICICIBANK,2025-04-25 00:00:00+05:30,1399.2035920369979,1403.966886762009,1377.769008045682,1394.04345703125,11705093
ICICIBANK,2025-04-28 00:00:00+05:30,1394.8373106964493,1424.0122194189871,1393.0511659597357,1417.8597412109375,10948561
ICICIBANK,2025-04-29 00:00:00+05:30,1417.8597077945897,1427.2869661678633,1411.7071085959242,1418.85205078125,10786910
ICICIBANK,2025-04-30 00:00:00+05:30,1422.0275444346203,1422.7221360927958,1389.2802248488963,1416.073486328125,14192027
ICICIBANK,2025-05-02 00:00:00+05:30,1415.9742091510598,1435.5233172200462,1413.6917718641512,1419.149658203125,8842434
ICICIBANK,2025-05-05 00:00:00+05:30,1428.9738894731652,1435.7218701832576,1415.081087769954,1418.455078125,4565705
ICICIBANK,2025-05-06 00:00:00+05:30,1418.0581160771362,1422.7220796211836,1409.5239906903596,1420.63818359375,6301690
ICICIBANK,2025-05-07 00:00:00+05:30,1414.0887881642996,1430.9586193213472,1410.119416127347,1424.4091796875,10480453
ICICIBANK,2025-05-08 00:00:00+05:30,1427.5846620245352,1437.8058437113664,1415.1803741209164,1424.5084228515625,15306490
ICICIBANK,2025-05-09 00:00:00+05:30,1404.3638078003796,1409.0278927234135,1376.379782804671,1378.2652587890625,13491197
ICICIBANK,2025-05-12 00:00:00+05:30,1398.6082269981746,1441.8743569081432,1393.249550653154,1437.4088134765625,9925445
ICICIBANK,2025-05-13 00:00:00+05:30,1429.0731325397105,1436.8134564073198,1416.4704248722041,1419.6458740234375,12475424
ICICIBANK,2025-05-14 00:00:00+05:30,1418.9512828044426,1429.6685145448027,1406.4477852062123,1415.279541015625,8026837
ICICIBANK,2025-05-15 00:00:00+05:30,1414.9819190581854,1445.3475908699352,1404.6615275498752,1439.6912841796875,18209264
ICICIBANK,2025-05-16 00:00:00+05:30,1442.172107583965,1447.5306627908633,1435.920298328426,1442.86669921875,6439208
ICICIBANK,2025-05-19 00:00:00+05:30,1435.4241717584057,1448.5230511072755,1432.7448940711074,1437.905029296875,6005334
ICICIBANK,2025-05-20 00:00:00+05:30,1439.0957378026826,1447.8284044606678,1424.5083444847762,1427.1876220703125,11352383
ICICIBANK,2025-05-21 00:00:00+05:30,1431.8517946649677,1440.1875004165765,1427.485461067875,1433.637939453125,5510460
ICICIBANK,2025-05-22 00:00:00+05:30,1430.0655182967434,1434.2334317099203,1416.867428660744,1431.057861328125,7245933
ICICIBANK,2025-05-23 00:00:00+05:30,1431.1570706662649,1440.6836606711147,1423.4168677068544,1438.698974609375,5203706
ICICIBANK,2025-05-26 00:00:00+05:30,1446.8360701649403,1460.331910515487,1443.8590412139838,1449.4161376953125,5608725
ICICIBANK,2025-05-27 00:00:00+05:30,1441.3782192942826,1451.7978208795425,1424.7068083036186,1435.324951171875,14842959
ICICIBANK,2025-05-28 00:00:00+05:30,1436.5157355383742,1446.836127202333,1431.454810349359,1442.6683349609375,8618343
ICICIBANK,2025-05-29 00:00:00+05:30,1445.4467442494526,1451.698553407669,1433.9355900375203,1445.3475341796875,15545514
ICICIBANK,2025-05-30 00:00:00+05:30,1448.7216268807567,1449.7139699197687,1433.2410996992944,1434.7296142578125,11803975
ICICIBANK,2025-06-02 00:00:00+05:30,1430.9586389930196,1448.8208134048605,1421.8291316367724,1439.3935546875,9458990
ICICIBANK,2025-06-03 00:00:00+05:30,1443.7598455387374,1443.8590556109682,1421.035166759386,1426.8900146484375,11167345
ICICIBANK,2025-06-04 00:00:00+05:30,1426.3938661679927,1429.0731438395549,1415.4780930628378,1420.0428466796875,8025388
ICICIBANK,2025-06-05 00:00:00+05:30,1419.9436226094324,1447.8284366760695,1416.3712120373557,1443.66064453125,11385668
ICICIBANK,2025-06-06 00:00:00+05:30,1437.5080878919146,1450.2101271201,1431.0578582020253,1448.5230712890625,11580994
ICICIBANK,2025-06-09 00:00:00+05:30,1453.7825541382838,1455.5688200651953,1422.4245382897982,1423.8138427734375,11022031
ICICIBANK,2025-06-10 00:00:00+05:30,1427.9815809293386,1430.660858582463,1405.6538633679,1412.0048828125,12905272
ICICIBANK,2025-06-11 00:00:00+05:30,1410.9133394459884,1423.5160472131458,1407.737769134025,1420.0428466796875,7136877
ICICIBANK,2025-06-12 00:00:00+05:30,1419.5466979345517,1425.5007560873705,1409.127096167119,1414.2872314453125,7953247
ICICIBANK,2025-06-13 00:00:00+05:30,1392.8526699787633,1410.6156346634868,1392.8526699787633,1405.2569580078125,7573103
ICICIBANK,2025-06-16 00:00:00+05:30,1405.7530618658518,1418.0581392255135,1403.3714144517853,1415.9742431640625,5451137
ICICIBANK,2025-06-17 00:00:00+05:30,1415.9742319665809,1418.8520508551696,1406.9439350146247,1412.302490234375,6970098
ICICIBANK,2025-06-18 00:00:00+05:30,1406.150024814166,1421.0351697486842,1399.402043989603,1401.78369140625,6751745
ICICIBANK,2025-06-19 00:00:00+05:30,1397.2189939427594,1403.8676438261634,1393.9442134714564,1400.4937744140625,8849883
ICICIBANK,2025-06-20 00:00:00+05:30,1400.4937821267788,1422.3253290273638,1399.4021078732494,1416.1727294921875,12408178
ICICIBANK,2025-06-23 00:00:00+05:30,1406.1500791810931,1412.3025575376569,1401.0891539348067,1409.226318359375,5514384
ICICIBANK,2025-06-24 00:00:00+05:30,1416.7680893764307,1424.9053748687675,1405.6538959425357,1413.1956787109375,11188438
ICICIBANK,2025-06-25 00:00:00+05:30,1411.1117385952273,1417.9589294864209,1404.463088984364,1414.8826904296875,7527388
ICICIBANK,2025-06-26 00:00:00+05:30,1413.8903780949927,1436.4165161110168,1410.814017835929,1428.080810546875,13617435
ICICIBANK,2025-06-27 00:00:00+05:30,1427.882386711014,1454.774858156496,1426.0961208320166,1451.00390625,22532899
ICICIBANK,2025-06-30 00:00:00+05:30,1450.6071028820047,1450.706312958781,1431.2564136212704,1434.7296142578125,6325073
ICICIBANK,2025-07-01 00:00:00+05:30,1434.6302067068036,1436.5156826077227,1418.653508855977,1421.03515625,7761449
ICICIBANK,2025-07-02 00:00:00+05:30,1421.2336440793872,1439.8897415628453,1411.707175185214,1416.867431640625,13372280
ICICIBANK,2025-07-03 00:00:00+05:30,1421.1344118511029,1435.027214103107,1412.798706272776,1414.98193359375,10177738
ICICIBANK,2025-07-04 00:00:00+05:30,1416.0734952431667,1433.3402880878325,1410.2186471744621,1431.7525634765625,5066503
ICICIBANK,2025-07-07 00:00:00+05:30,1425.9968814549877,1429.8670433562065,1418.6535190770169,1424.706787109375,5177477
ICICIBANK,2025-07-08 00:00:00+05:30,1421.035188079707,1433.935647189369,1419.050502062836,1430.9586181640625,5315847
ICICIBANK,2025-07-09 00:00:00+05:30,1425.2030375827696,1427.683895203639,1415.6765685457565,1420.93603515625,8827347
ICICIBANK,2025-07-10 00:00:00+05:30,1425.7985078190466,1427.981614021397,1411.2109926594833,1413.1956787109375,7795964
ICICIBANK,2025-07-11 00:00:00+05:30,1411.111783317687,1417.0658414751456,1403.7684206963636,1411.0125732421875,7158015
ICICIBANK,2025-07-14 00:00:00+05:30,1413.9896019530586,1413.9896019530586,1405.2569348701418,1412.1041259765625,5846154
ICICIBANK,2025-07-15 00:00:00+05:30,1410.218682168871,1422.8215115677394,1408.134785993891,1419.844482421875,6041457
ICICIBANK,2025-07-16 00:00:00+05:30,1415.081187967311,1418.25663727007,1408.2339967016344,1415.4781494140625,5649093
